춘천공연예술연습공간,강원도 춘천시 삭주로 3,37.882384,127.733112,033-240-1314,http://www.arko.or.kr/infra/pm1_02/m2_01/m3_05.do,"일요일, 법정공휴일, 운영기관 별도 지정 휴관일",10:00,22:00,10:00,22:00,"1타임 20,000원/전일사용 40,000원",60,"음향기기, 스피커, 디지털피아노",온라인 신청
춘천공연예술연습공간,강원도 춘천시 삭주로 3,37.882384,127.733112,033-240-1314,http://www.arko.or.kr/infra/pm1_02/m2_01/m3_05.do,"일요일, 법정공휴일, 운영기관 별도 지정 휴관일",10:00,22:00,10:00,22:00,"1타임 20,000원/전일사용 40,000원",60,"음향기기, 스피커, 그랜드피아노, 덧마루",온라인 신청
춘천공연예술연습공간,강원도 춘천시 삭주로 3,37.882384,127.733112,033-240-1314,http://www.arko.or.kr/infra/pm1_02/m2_01/m3_05.do,"일요일, 법정공휴일, 운영기관 별도 지정 휴관일",10:00,22:00,10:00,22:00,"1타임 20,000원/전일사용 40,000원",60,"음향기기, 스피커",온라인 신청
횡성군청소년수련관,강원도 횡성군 횡성읍 문예로 75,37.48863768,127.9751991,033-340-5877,,연중무휴,9:00,21:00,9:00,18:00,10000,,,방문+전화+FAX
천성산체육공원 족구장,경상남도 양산시 봉수대길 29-10,34.419744,129.069295,055-379-8420,http://www.yssisul.or.kr,연중무휴,7:00,22:00,7:00,22:00,무료,,조명시설,인터넷 접수
실내체육관,전라남도 나주시 구진포로 519,35.012501,126.7124044,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)100000+(주말)120000,2300,,인터넷
공산농어민문화체육센터 체육관,전라남도 나주시 공산면 공산로 140-8,34.943431,126.6074014,061-339-4523,www.naju.go.kr/sports,연중무휴,6:30,19:00,6:30,19:00,(평일)60000+(주말)90000,300,,인터넷
혁신도시축구장,전라남도 나주시 빛가람동 302,35.01874909,126.796973,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)80000+(주말)100000,200,,인터넷
저류지야구장,전라남도 나주시 구진포로 519,35.01250774,126.7124044,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)70000+(주말)80000,40,,인터넷
동강면복지회관 기타,전라남도 나주시 동강면 인동길 28,34.93937827,126.5636023,061-339-3541,,연중무휴,9:00,18:00,9:00,18:00,무료,20,,방문
다도게이트볼장 기타,전라남도 나주시 다도면 신동리 467-87,34.94750413,126.828503,061-339-3785,,연중무휴,9:00,18:00,9:00,18:00,무료,30,,방문
이창동행정복지센터 기타,전라남도 나주시 영산포로 182-7,34.997411,126.710882,061-339-3943,,토+일+공휴일,6:00,20:00,0:00,0:00,무료,30,,
나주공익활동지센터 회의실,전라남도 나주시 빛가람동 348-7,35.01919257,126.786364,061-337-9901,,일+공휴일,10:00,21:00,10:00,17:00,무료,,,방문
나빌레라문화센터 전시실2,전라남도 나주시 나주천1길 93,35.03066379,126.7165361,061-820-8110,,연중무휴,9:00,18:00,9:00,18:00,(오전)30000+(오후)40000+(야간)50000+(주말)문의,50,,방문
남평읍사무소 회의실,전라남도 나주시 남평읍 남평2로 42-7,35.04647851,126.8434484,061-339-3505,,토+일+공휴일,9:00,18:00,0:00,0:00,무료,53,,방문
오산시 소리울도서관,경기도 오산시 경기대로 102-25,37.13259349,127.0749143,031-8036-6670,https://osanlibrary.go.kr/soriul/main.do,둘째 주 월+넷째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),9:00,22:00,9:00,18:00,무료,,두드림홀+음악강좌실+국악실+연습실+아트리움+동아리실+보컬실+편집실,전화+ 인터넷
오산시 햇살마루도서관,경기도 오산시 오산로 132번길 28-6,37.13835719,127.071757,031-8036-6500,https://osanlibrary.go.kr/hatsalmaru/main.do,첫째 주 월+셋째 주 월+1월 1일+설 연휴+추석 연휴+명절 연휴와 이어지는 토·일+임시 휴관일(특별한 사유),9:00,20:00,9:00,18:00,무료,,희망소극장+행복배움터,전화+ 인터넷
오산시 중앙동행정복지센터 대강당,경기도 오산시 경기대로 307,37.15233882,127.0731252,031-8036-6204,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,250000,115,조명+냉난방+음향장비,방문
오산시 중앙동행정복지센터 2층 회의실,경기도 오산시 경기대로 307,37.15233882,127.0731252,031-8036-6204,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,100000,50,냉난방,방문
오산시 신장동행정복지센터 본관2층 회의실,경기도 오산시 문헌공로 45,37.1766424,127.0545688,031-8036-6294,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,무료,10,,방문+전화
오산시 신장동행정복지센터 본관3층 회의실,경기도 오산시 문헌공로 45,37.1766424,127.0545688,031-8036-6294,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,무료,40,,방문+전화
오산시 세마동행정복지센터 대강당,경기도 오산시 독산성로 419,37.18830046,127.0408252,031-8036-6661,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,무료,40,,인터넷
오산시 대원동행정복지센터 본관2층 소회의실,경기도 오산시 오산로132번길 28,37.13861996,127.0717161,031-8036-6236,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,20000,,,인터넷+방문
오산시 대원동행정복지센터 본관4층 대회의실,경기도 오산시 오산로132번길 28,37.13861996,127.0717161,031-8036-6236,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,40000,,,인터넷+방문
오산시 남촌동행정복지센터 다목적실,경기도 오산시 청학로 55-5,37.15458731,127.0634552,031-8036-6265,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,무료,20,,전화+ 인터넷
오산시 남촌동행정복지센터 대회의실,경기도 오산시 청학로 55-5,37.15458731,127.0634552,031-8036-6265,https://www.osan.go.kr/,토+일+공휴일,9:00,18:00,0:00,0:00,무료,50,,전화+ 인터넷
종합스포츠타운 다목적경기장,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)250000+(주말)300000,10000,,인터넷
종합스포츠타운 축구장,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)80000+(주말)100000,400,,인터넷
종합스포츠타운 체육관,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)140000+(주말)160000,2000,,인터넷
종합스포츠타운 체육관,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)60000+(주말)90000,300,,인터넷
종합스포츠타운 기타,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,무료,40,,인터넷
종합스포츠타운 기타,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,6:00,22:00,20000,60,,인터넷
종합스포츠타운 다목적경기장,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,연중무휴,6:00,22:00,9:00,18:00,(평일)180000+(주말)200000,200,,인터넷
종합스포츠타운 기타,전라남도 나주시 영산강변로 99,35.01003654,126.7168205,061-339-4523,www.naju.go.kr/sports,일,6:00,21:00,9:00,18:00,(평일)90000+(주말)135000,200,,방문
광산구 도시재생공동체센터 대강당,광주광역시 광산구 장덕로96번길 15,35.19123284,126.8163332,062-959-8526,www.gwangsan.go.kr,일+공휴일,10:00,21:00,10:00,17:00,무료,100,음향시설+빔프로젝트+스크린+탁자및의자+화이트보드,
광산구 도시재생공동체센터 커뮤니티 보육실,광주광역시 광산구 장덕로96번길 15,35.19123284,126.8163332,062-959-8526,www.gwangsan.go.kr,일+공휴일,10:00,21:00,10:00,17:00,무료,15,탁자+의자+화이트보드,
광산구민회관 대회의실(3층),광주광역시 광산구 상무대로 265,35.14248372,126.7951172,062-960-8860,www.gwangsan.go.kr,연중무휴,9:00,22:00,9:00,22:00,(4시간)50000+(야간)50000+(1일)80000,150,음향+냉난방+조명+주차장,
광산구민회관 강의실(어울방),광주광역시 광산구 상무대로 265,35.14248372,126.7951172,062-960-8860,www.gwangsan.go.kr,토+일,9:00,18:00,0:00,0:00,무료,25,,방문+전화
광산구민회관 강의실(울림방),광주광역시 광산구 상무대로 265,35.14248372,126.7951172,062-960-8860,www.gwangsan.go.kr,토+일,9:00,18:00,0:00,0:00,무료,25,,방문+전화
3층다목적실,서울특별시 용산구 청파로49길 6,37.54547766,126.9698727,,,토+일+공휴일,9:00,18:00,0:00,0:00,30000,250,,인터넷+전화+방문
광산구 청소년수련관 공연장,광주광역시 광산구 첨단중앙로182번길 39,35.22222807,126.8442514,062-971-5533,www.gshiyouth.co.kr,연중무휴,9:00,21:00,9:00,21:00,(청소년)40000+(일반인)60000,500,음향+빔프로젝트+냉난방+조명+주차장,전화(이용 예정일 3일 전부터)
광산문화예술회관 공연장,광주광역시 광산구 광산로 68번길 13,35.14050104,126.7992316,062-960-8860,art.gwangsan.go.kr,연중무휴,9:00,22:00,9:00,22:00,(오전)70000+(오후)90000+(야간)120000,548,음향+조명+무대기계+냉난방+빔프로젝터+스크린+음향반사판,인터넷
광산구장애인복지관 강당(4층),광주광역시 광산구 무진대로 276,35.16089765,126.810615,062-943-0420,www.gwangsan.go.kr,일,9:30,19:00,9:00,15:00,50000,80,음향+빔프로젝트+냉난방+조명,
광산구장애인복지관 프로그램실,광주광역시 광산구 무진대로 276,35.16089765,126.810615,062-943-0420,www.gwangsan.go.kr,일,9:30,19:00,9:00,12:00,25000,15,빔프로젝트+냉난방,전화(이용 예정일 1개월 전부터 15일 전까지)
광주광산지역자활센터 교육장,"광주광역시 광산구 용아로 391, 3층",35.17829037,126.8042965,062-941-1634,www.gwangsan.go.kr,토+일,14:00,18:00,0:00,0:00,무료,50,빔프로젝터+탁자+의자,
더불어락 노인복지관 대강당,광주광역시 광산구 목련로 156,35.17144137,126.8159402,062-960-3902,www.gwangsan.go.kr,일,9:00,18:00,9:00,16:00,100000,100,음향+빔프로젝트+냉난방+컴퓨터,
춘천 송암스포츠타운 X-게임장,강원도 춘천시 스포츠타운길 133,37.856449,127.687874,033-263-6454,www.cuc.or.kr,법정공휴일,9:00,22:00,9:00,22:00,무료,1781,,무료
황산공원 파크골프장,경상남도 양산시 물금읍 물금리 225-1번지,35.301515,128.989361,055-379-8693,https://www.yssisul.or.kr/stms/hs,월+설 연휴+추석 연휴,7:00,19:00,7:00,19:00,5000,,파고라+화장실,인터넷 접수+방문 접수
황산공원 족구장,경상남도 양산시 물금읍 물금리 225-1번지,35.301515,128.989361,055-379-8693,https://www.yssisul.or.kr/stms/hs,설 연휴+추석 연휴,7:00,22:00,7:00,22:00,무료,,,인터넷 접수
황산공원 농구장,경상남도 양산시 물금읍 물금리 225-1번지,35.301515,128.989361,055-379-8693,https://www.yssisul.or.kr/stms/hs,설 연휴+추석 연휴,7:00,19:00,7:00,19:00,무료,,,
황산공원 배구장,경상남도 양산시 물금읍 물금리 225-1번지,35.301515,128.989361,055-379-8693,https://www.yssisul.or.kr/stms/hs,설 연휴+추석 연휴,7:00,19:00,7:00,19:00,무료,,,
가산공원 파크골프장,경상남도 양산시 동면 가산리 799번지,35.295116,129.018891,055-379-8693,https://www.yssisul.or.kr/stms/hs,화+설 연휴+추석 연휴,7:00,19:00,7:00,19:00,5000,,,인터넷 접수
가산공원 축구장,경상남도 양산시 동면 가산리 800번지,35.295116,129.018891,055-379-8693,https://www.yssisul.or.kr/stms/hs,설 연휴+추석 연휴,7:00,19:00,7:00,19:00,40000,,,인터넷 접수
가산공원 풋살장,경상남도 양산시 동면 가산리 801번지,35.295116,129.018891,055-379-8693,https://www.yssisul.or.kr/stms/hs,설 연휴+추석 연휴,7:00,19:00,7:00,19:00,20000,,,인터넷 접수
가산공원 그라운드골프장,경상남도 양산시 동면 가산리 801번지,35.295116,129.018891,055-379-8693,https://www.yssisul.or.kr/stms/hs,설 연휴+추석 연휴,7:00,19:00,7:00,19:00,무료,,,
반다비체육센터 다목적체육관,경상남도 양산시 물금읍 부산대학로 34,35.32470358,129.0007546,055-379-8410,http://www.yssisul.or.kr/,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,9:00,21:00,9:00,18:00,70000,30,,방문 접수+전화 접수
반다비체육센터 수영장,경상남도 양산시 물금읍 부산대학로 34,35.32470358,129.0007546,055-379-8410,http://www.yssisul.or.kr/,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,6:00,21:00,9:00,18:00,66000,135,,유선 접수+인터넷 접수
천성산국민체육센터 수영장,경상남도 양산시 상북면 삼계동길 25,35.41882812,129.0662808,055-379-8420,http://www.yssisul.or.kr,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,9:00,18:00,9:00,18:00,66000,125,,인터넷 접수+방문 접수+추첨
천성산국민체육센터 수영장,경상남도 양산시 상북면 삼계동길 25,35.41882812,129.0662808,055-379-8420,http://www.yssisul.or.kr,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,9:00,18:00,9:00,18:00,55000,125,,인터넷 접수+방문 접수+추첨
천성산국민체육센터 수영장,경상남도 양산시 상북면 삼계동길 25,35.41882812,129.0662808,055-379-8420,http://www.yssisul.or.kr,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,9:00,18:00,9:00,18:00,44000,125,,인터넷 접수+방문 접수+추첨
천성산다목적체육관 다목적경기장,경상남도 양산시 봉수대길 29-10,34.419744,129.069295,055-379-8420,http://www.yssisul.or.kr,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,6:00,22:00,9:00,18:00,38000,,음향시설 1대,인터넷 접수+방문
천성산다목적체육관 다목적경기장,경상남도 양산시 봉수대길 29-10,34.419744,129.069295,055-379-8420,http://www.yssisul.or.kr,첫째 주 일+셋째 주 일+1월 1일+설 연휴+추석 연휴,6:00,22:00,9:00,18:00,38000,,음향시설 1대,인터넷 접수+방문 접수
도원체육공원 족구장,경기도 화성시 향남읍 행정리 478,37.13261278,126.9280086,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
천성산체육공원 축구장,경상남도 양산시 봉수대길 29-10,34.419744,129.069295,055-379-8420,http://www.yssisul.or.kr,연중무휴,7:00,22:00,7:00,22:00,40000,,조명시설,인터넷 접수
동탄 배드민턴장(나래울) 배드민턴장,경기도 화성시 능동1128,37.20582056,127.0515788,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
독재울공원 배드민턴장,경기도 화성시 능동 1084,37.21386234,127.0591077,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
도원체육공원 배드민턴장,경기도 화성시 향남읍 행정리 478,37.13261278,126.9280086,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
능리저류지 배드민턴장,경기도 화성시 능동1172,37.19704636,127.0507194,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
노작공원 배드민턴장,경기도 화성시 반송동 108,37.20640468,127.0788197,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
구봉산근린공원 배드민턴장,경기도 화성시 병점동 865,37.20476123,127.0455665,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
구문천근린공원 배드민턴장,경기도 화성시 향남읍구문천리929-18,37.08567333,126.9053525,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
노작공원 볼컬링장,경기도 화성시 반송동 108,37.20640468,127.0788197,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
화성종합경기타운 씨름장,경기도 화성시 향남읍 도이리 668,37.1384632,126.9244859,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
병점1동 간이운동시설 씨름장,경기도 화성시 병점동 532-20,37.20038258,127.036478,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
별향공원 씨름장,경기도 화성시 기안동 916,37.22232251,126.9750449,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
향남 야구장 야구장,경기도 화성시 향남읍도이리240-7,37.13995962,126.9300821,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
용수교 둔치 야구장,경기도 화성시 정남면 발산리 15,37.16857798,126.9946367,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
예당 임시체육시설 야구장,경기도 화성시 석우동 58,37.20642564,127.0772058,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
비봉체육공원 야구장,경기도 화성시 비봉면 청요리 861-2,37.19955436,126.8828921,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
비봉인공습지 야구장,경기도 화성시 비봉면 청요리 861-2,37.19955436,126.8828921,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
화성호 가축분뇨공공처리시설 양(국)궁장,경기도 화성시 향남읍 도이리 668,37.1384632,126.9244859,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
화성정 양(국)궁장,경기도 화성시 향남읍 도이리 240-1,37.13912864,126.9290863,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
화산정 양(국)궁장,경기도 화성시 황계동 51-27,37.21964443,127.0214281,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
용수교 둔치 양(국)궁장,경기도 화성시 정남면 발산리 15,37.16857798,126.9946367,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
동탄센트럴파크 인공암장,경기도 화성시 반송동 59,37.20675447,127.0630117,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
향남2 화합공원 인라인스케이트장,경기도 화성시 향남읍 상신리 1254,37.10542997,126.905648,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
하늘빛공원 인라인스케이트장,경기도 화성시 석우동57,37.20944969,127.0762542,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
하나어린이공원 인라인스케이트장,경기도 화성시 능동 1097-1,37.21653225,127.0563187,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
장안남산체육공원 인라인스케이트장,경기도 화성시 장안면 사랑리 689,37.07821751,126.834711,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
쌍봉산근린공원 인라인스케이트장,경기도 화성시 우정읍 조암리 산28-2,37.08936122,126.8198022,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
2층 문화교실,서울특별시 용산구 후암로 32-6,37.54869785,126.9781505,,,화+토+일+공휴일,9:00,21:00,0:00,0:00,15000,24,,인터넷+전화+방문
3층 대강당,서울특별시 용산구 후암로 32-6,37.54869785,126.9781505,,,토+일+공휴일,18:00,21:00,0:00,0:00,30000,60,,인터넷+전화+방문
3층 대강당,서울특별시 용산구 신흥로 90,37.54607528,126.9855699,,,토+일+공휴일,9:00,18:00,0:00,0:00,30000,70,,인터넷+전화+방문
2층강당,서울특별시 용산구 청파로49길 6,37.54547766,126.9698727,,,토+일+공휴일,9:00,18:00,0:00,0:00,30000,250,,인터넷+전화+방문
별관 6층 대강당,서울특별시 용산구 백범로 329,37.53724193,126.9676267,,,토+일+공휴일,9:00,18:00,0:00,0:00,30000,80,,인터넷+전화+방문
2층 회의실,서울특별시 용산구 효창원로8길 3,37.53435322,126.9515483,,,토+일+공휴일,9:00,18:00,0:00,0:00,15000,15,,인터넷+전화+방문
3층 대강당,서울특별시 용산구 효창원로8길 3,37.53435322,126.9515483,,,토+일+공휴일,9:00,18:00,0:00,0:00,20000,50,,인터넷+전화+방문
3층 컴퓨터교실,서울특별시 용산구 효창원로 161,37.54250925,126.9618379,,,토+일+공휴일,13:00,18:00,0:00,0:00,15000,20,,인터넷+전화+방문
4층다목적실,서울특별시 용산구 효창원로 161,37.54250925,126.9618379,,,화+목+토+일+공휴일,9:00,18:00,0:00,0:00,20000,50,,인터넷+전화+방문
4층소강당,서울특별시 용산구 효창원로 161,37.54250925,126.9618379,,,토+일+공휴일,9:00,18:00,0:00,0:00,30000,30,,인터넷+전화+방문
5층대강당,서울특별시 용산구 효창원로 162,37.54250925,126.9618379,,,토+일+공휴일,10:00,18:00,0:00,0:00,30000,50,,인터넷+전화+방문
3층 자치회관,서울특별시 용산구 새창로12길 13,37.53895425,126.9575829,,,일+공휴일,18:00,22:00,10:00,18:00,30000,30,,인터넷+전화+방문
4층 대강당,서울특별시 용산구 새창로12길 13,37.53895425,126.9575829,,,일+공휴일,18:00,22:00,10:00,18:00,30000,100,,인터넷+전화+방문
안숙선명창의여정 전시실,전라북도 남원시 광한북로 20,35.404851,127.380232,063-620-5682,,월+1월1일+추석 연휴+설날 연휴,9:00,18:00,9:00,18:00,무료,,,
남원고전소설문학관 전시실,전라북도 남원시 향단로10,35.404211,127.382641,063-620-5676,,월+1월1일+설 당일+추석 당일,9:00,18:00,9:00,18:00,무료,25,,방문
남원시립김병종미술관 전시실,전라북도 남원시 함파우길 65-14,35.398706,127.389555,063-620-5660,,월,10:00,18:00,10:00,18:00,무료,,,
지리산소극장내,전라북도 남원시 광한북로 54 (4층) 지리산소극장,35.407717,127.380171,063-620-8973,,연중무휴,8:00,22:00,8:00,22:00,(평일) 50000+(야간) 70000+(1일:8시간기준) 100000+(주말) 사용료의 ,99,,방문
혼불문학관 전시실,전라북도 남원시 사매면 노봉안길52,35.481096,127.319992,063-620-5744,,월,9:00,18:00,9:00,18:00,무료,10,꽃심관,전화+방문
남원다움관 일원,전라북도 남원시 검멀1길 14,35.403713,127.377008,063-620-5671,,월,10:00,18:00,10:00,18:00,무료,,전시실+실감체험실+어린이 체험시설+복합휴식공간,
광한루원경내,전라북도 남원시 요천로 1447,35.404131,127.380504,063-620-8907,,연중무휴,8:00,21:00,8:00,21:00,(성인) 3000+(청소년) 2000+(어린이) 1500,,월매집+춘향관+광한루+춘향사당+오작교+체험장,방문
춘향테마파크 경내,전라북도 남원시 양림길 14-9,35.401464,127.386902,063-620-5799,,연중무휴,9:00,21:00,9:00,21:00,(성인) 3000+(청소년+군인) 2500+(어린이) 2000,300,5개마당+향토박물관,방문
남원항공우주천문대 체험전시관,전라북도 남원시 양림길 48-63,35.399194,127.387388,063-620-6900,,월,10:00,22:00,10:00,22:00,(성인) 4000+(청소년) 3000+(어린이) 2000,120,야외전시장+조망대,방문
백두대간생태교육장 전시관,전라북도 남원시 운봉읍 운봉로 151,35.397328,127.5079302,063-620-5752,,월,10:00,17:00,10:00,17:00,(성인) 2000+(청소년+군인) 1500+(어린이) 1000,500,에코롯지펜션+트리하우스,방문
춘향골체육공원 시설,전라북도 남원시 충정로 341,35.430869,127.405459,063-620-5620,,연중무휴,9:00,18:00,9:00,18:00,무료,,,
국악의성지 전시관,전라북도 남원시 운봉읍 비전길 69 국악의성지,35.4599972,127.5691011,063-620-6905,,월+1월1일+설 당일+추석 당일,9:00,18:00,9:00,18:00,무료,,국악전시체험관+선인묘역+야외공연장+독공장,방문
함안문화원 대공연장,경상남도 함안군 가야읍 선왕길1-1,35.28390623,128.4017373,055-583-1023,www.hacc.or.kr,연중무휴,9:00,22:00,9:00,22:00,(오전)80000원+(오후)100000원+(야간)130000원+부대시설사용료,180,빔프로젝터+음향+조명+냉난,인터넷+전화+팩스
함안문화원 소공연장,경상남도 함안군 가야읍 선왕길1-1,35.28389043,128.4017398,055-583-1023,www.hacc.or.kr,연중무휴,9:00,22:00,9:00,22:00,(오전)50000원+(오후)60000원+(야간)70000원+부대시설사용료,150,빔프로젝터+음향+조명+냉난방,인터넷+전화+팩스
함안문화원 전시실,경상남도 함안군 가야읍 선왕길1-1,35.28389043,128.4017398,055-583-1023,www.hacc.or.kr,연중무휴,9:00,22:00,9:00,22:00,(평일)30000원+(토+일+공휴일)50000원+부대시설사용료,30,냉난방,인터넷+전화+팩스
스포츠타운 인조잔디구장,경상남도 함안군 가야읍 함안대로 619-4,35.28045375,128.3986828,055-580-3601,https://www.haman.go.kr/02852/02861/06217.web,연중무휴,9:00,22:00,9:00,22:00,(평일)200000원+(토+일+공휴일)300000원+부대시설사용료,300,마이크+확성기+조명,인터넷+모바일
영동궁도장(영무정),충청북도 영동군 영동읍 매천6길 33,36.16595724,127.7815721,043-740-5994,,일요일,6:00,21:00,6:00,21:00,무료,70,화장실,
스포츠타운 풋살경기장,경상남도 함안군 가야읍 함안대로 619-4,35.28045375,128.3986828,055-580-3601,https://www.haman.go.kr/02852/02861/06217.web,연중무휴,9:00,22:00,9:00,22:00,(평일)30000원+(토+일+공휴일)40000원+부대시설사용료,30,조명,인터넷+모바일
칠원군립도서관 시청각실,경상남도 함안군 칠원읍 원서로 56,35.30483974,128.515469,055-580-3641,https://www.haman.go.kr/chirwonlib.web,월+공휴일,9:00,18:00,9:00,17:00,(평일)100000원+(토+일+공휴일)120000원,94,빔프로젝터+음향,전화+서면
칠원군립도서관 강의실,경상남도 함안군 칠원읍 원서로 56,35.30483974,128.515469,055-580-3641,https://www.haman.go.kr/chirwonlib.web,월+공휴일,9:00,18:00,9:00,17:00,(평일)70000원+(토+일+공휴일)84000원,15,빔프로젝터+음향,전화+서면
학온동 행정복지센터 대회의실(3층),경기도 광명시 서독로104번길 14,37.415775,126.851375,02-2680-0716,,토+일+공휴일,9:00,18:00,0:00,0:00,10000,100,,온라인+전화+방문
학온동 행정복지센터 중회의실(1층),경기도 광명시 서독로104번길 14,37.415775,126.851375,02-2680-0716,,토+일+공휴일,9:00,18:00,0:00,0:00,10000,20,,온라인+전화+방문
광명5동 행정복지센터 대회의실,경기도 광명시 너부대로35번길 20,37.478701,126.847532,02-2680-5096,,토+일+공휴일,9:00,18:00,0:00,0:00,10000,20,,전화+방문
야생초공원 테니스장,경기도 화성시 기안동896,37.22029034,126.9890035,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
향남2 오음공원 파크골프장,경기도 화성시 향남읍 상신리 1260,37.10472058,126.9033156,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
동탄 수질복원센터 파크골프장,경기도 화성시 방교동 795,37.17687515,127.0865597,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
향남읍 도이리 펜싱장,경기도 화성시 향남읍 도이리 240-17,37.13914621,126.9290883,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
향남2 화합공원 풋살구장,경기도 화성시 향남읍 상신리 1254,37.10542146,126.905648,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
행복근린공원 풋살구장,경기도 화성시 반월동875,37.22178835,127.0517644,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
햇빛어린이공원(현대1호) 풋살구장,경기도 화성시 반월동 184-3,37.23287214,127.0566915,,,연중무휴,9:00,22:00,9:00,18:00,무료,,,
남구문예회관,광주광역시 남구 봉선로 208,35.12206408,126.9174043,062-670-5060,,-,9:00,22:00,19:00,22:00,"오전 70,000원 / 오후 90,000원 / 야간 120,000원",,"분장실,음향,빔프로젝트 등","방문,이메일,팩스(사용예정일 15일전까지)"
빛고을아트스페이스,광주광역시 남구 천변좌로338번길 7,35.14835913,126.9080716,062-670-7941,,-,9:00,22:00,9:00,22:00,"오전 30,000원 / 오후 50,000원 / 야간 70,000원",,,"유선상담 후 직접방문,이메일,팩스"
빛고을시민문화관,광주광역시 남구 천변좌로338번길 7,35.14835913,126.9080716,062-670-7941,,-,9:00,22:00,9:00,22:00,"오전 110,000원 / 오후 140,000원 / 야간 170,000원",,,"유선상담 후 직접방문,이메일,팩스"
빛고을시민문화관,광주광역시 남구 천변좌로338번길 7,35.14835913,126.9080716,062-670-7941,,-,9:00,22:00,9:00,12:00,"오전 10,000원 / 오후 20,000원 / 야간 40,000원",,,"유선상담 후 직접방문,이메일,팩스"
